track_id,track_name,track_artist,playlist_genre,track_popularity,danceability,energy,valence
2APqQANaVkJ7erarpujjHh,Miracle in the Middle of My Heart - Radio Edit,Clément Bcx,pop,25,0.757,0.627,0.212
2YWjW3wwQIBLNhxWKBQd16,Lean On (feat. MØ & DJ Snake),Major Lazer,pop,75,0.723,0.809,0.274
4Ro98RCK90oHqqSZUnTFq5,Strip That Down,Liam Payne,pop,74,0.874,0.497,0.542
3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,pop,85,0.422,0.264,0.331
1oIdcFtf58sZbS7QyZQJ2P,Run Free,Deep Chills,pop,60,0.727,0.69,0.699
3GmCb7uc8HnCdq0wGozVw2,The Coast (feat. Jvzel),Far East Movement,pop,40,0.543,0.78,0.67
0iQ77tSa7ncj7zBPtVx6cU,One Foot,WALK THE MOON,pop,65,0.582,0.821,0.468
3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,pop,70,0.785,0.744,0.833
0fIFjeeLJjIBliWUCsxyMF,Teenage Fantasy,Jorja Smith,pop,65,0.583,0.677,0.495
7di4QTqNCZjX4JUFKhWQsr,Overpowered,Róisín Murphy,pop,52,0.736,0.827,0.878
6GqRl2u7LIW93T8Vi5LnXU,Timebomb,WALK THE MOON,pop,61,0.583,0.778,0.446
4H7WNRErSbONkM06blBoGc,Stay,Post Malone,pop,78,0.507,0.48,0.35
0XIvZ82aDF7JiSi3ZE320u,Rock You Like A Hurricane,Scorpions,pop,14,0.482,0.601,0.774
5dzV75f9qVXVvdXLTqIG4L,Primetime,Janelle Monáe,pop,53,0.667,0.465,0.34
74lfGn1j0rBJ3YqR2mo4oU,Paracetamol,Declan McKenna,pop,59,0.489,0.683,0.133
1TqlivP51FBxN9Oa69kNjd,Wait for You,Innerbloom,pop,42,0.213,0.693,0.134
0mYslGmbnkbxuyr0ISIYtB,Lucky,Choker,pop,63,0.477,0.328,0.283
6zFOtRDPGngLjOA9q5pJaj,This Island Earth,Bryan Ferry,pop,15,0.549,0.502,0.164
1Wm8n5eQpDaOk2eQjf8ENd,home ft. WALK THE MOON,morgxn,pop,56,0.665,0.709,0.841
0i60OX4Ba7Bm3r5ikTK4Mc,Behold!,Seven Lights,pop,32,0.665,0.634,0.151
4iNljnJPDFYXyaLVpr7tbe,SILHOUETTE,Lorn,pop,34,0.0985,0.0958,0.0276
7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,Leona Lewis,pop,77,0.638,0.656,0.225
6MJgjQrhJmVxTGkJc4J2W5,Never Enough,Blair Woods,pop,27,0.596,0.681,0.393
7vJS1DPc3FzBtqBs8n3mW5,Bad To You (with Normani & Nicki Minaj),Ariana Grande,pop,76,0.727,0.583,0.629
48p5E25cFPanxuwCTmTpuL,The Promise,When In Rome,pop,63,0.629,0.876,0.358
4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything,Pitbull,pop,79,0.671,0.939,0.529
4Qt4z5raRM4riRPtU55uAs,Wasted On You,Louis Futon,pop,47,0.662,0.848,0.575
4nmXIR8tHEgoHnvRfbPSbw,Cloud 9,Beach Bunny,pop,52,0.637,0.929,0.902
6uW0PIRcyZLvkoonm763xD,Contando Lunares (feat. Cruz Cafuné),Don Patricio,pop,79,0.856,0.523,0.709
3PmTsGAtqKSjWGC2J68wGx,Kiwi,Fanvel,pop,26,0.673,0.775,0.616
1nAGuIZXz6vb8XW0xiMqic,Papi,Jennifer Lopez,pop,57,0.705,0.805,0.887
36ND2j1I4fAwsIcQJXka3P,Strange,Interfront,pop,32,0.691,0.94,0.706
2HSg1bU4ZmlVbhyYZ8YdyE,Love Like Waves,Friendly Fires,pop,46,0.647,0.86,0.785
06mzeP9GQNSHWd1Nh2C5FM,MIDDLE OF THE NIGHT,Monsta X,pop,69,0.737,0.764,0.924
3o8bovLXjsxsFBTXajm1VA,Middle Finger,Phoebe Ryan,pop,58,0.704,0.664,0.533
0KpfYajJVVGgQ32Dby7e9i,"Hey, Soul Sister",Train,pop,27,0.675,0.885,0.768
4u1eigMS1ORqsTrASgXzID,Swallow Your Pride,Rhys,pop,45,0.6,0.191,0.134
0A4PZuepTcIQVvA5m7R0M1,Don't You (Forget About Me) - Remastered,Simple Minds,pop,44,0.602,0.784,0.918
3EFbnBUr70peMlk8g5XzT3,Somebody To Love,Kacey Musgraves,pop,52,0.454,0.3,0.327
6NxyQGdameCyJwJNko3xkF,Where Would I Be - Remix,Heart Youth,pop,33,0.71,0.743,0.479
5e3tHHlxpLfuLRfa2kIsY8,Lose Control,Matt Simons,pop,46,0.683,0.747,0.356
63Ly2sEzloc9s0yAXlMi6r,Warm Water - Snakehips Remix,BANKS,pop,57,0.511,0.678,0.405
1oHNvJVbFkexQc0BpQp7Y4,Starships,Nicki Minaj,pop,69,0.747,0.716,0.751
4wTMUy64bGyYPDx46tJuBB,Skyline,K-391,pop,0,0.567,0.493,0.589
3wWRbRa3OFIFRs4gNywkdd,Do You Miss Me Much - Wookie Remix,Craig David,pop,30,0.786,0.899,0.951
1ztOeR0UMNFGj6B6b1sAi4,Pick You Up (feat. Penny F),Redondo,pop,50,0.592,0.762,0.432
5a6WvCvpzP3flz3ZG0aAMp,Rock My Heart - Radio Mix,Haddaway,pop,44,0.592,0.931,0.612
3q3pZHncNkvIWJebMeuQqQ,Hero,Christopher Wilde,pop,60,0.333,0.902,0.601
6dKOpmTOzAVnaHqq7hqkJa,Be on the Stage,KEITA,pop,26,0.684,0.854,0.594
545dPrr42WxSTsjnqAKZwH,Lost City,Brett,pop,40,0.479,0.909,0.264
1UThkKR8w3WnA6lWCRhOJn,DRIP,HINAPIA,pop,59,0.658,0.87,0.422
7bEDDsy2LFC0KSqhZp5nPE,Sweet Disaster,DREAMERS,pop,61,0.515,0.821,0.425
3Pcq7FMZ58Scka7U3BSnba,Control,Winona Oak,pop,57,0.685,0.631,0.281
74tQaH4CxM5Rs9BzerEbHr,"Introducing Me - From ""Camp Rock 2: The Final Jam""",Nick Jonas,pop,67,0.513,0.496,0.676
6wo37KVqFJhtuxPTpLCcfe,Takeaway (feat. Lennon Stella),The Chainsmokers,pop,67,0.294,0.505,0.357
6K8FeFOouLIapUrISpSaI6,Firefight,Tommy,pop,26,0.858,0.368,0.633
0m8YMp4kDDFVATJCVIdhOv,Victory (Remix),Highlands Worship,pop,31,0.589,0.592,0.348
70Vdd1gx5tn84jkAU31ASv,Sexy And I Know It,LMFAO,pop,67,0.707,0.861,0.795
4nT4O9xTNvHX7Zwt2bq4nn,Take Me,Steve Hartz,pop,23,0.806,0.763,0.645
7iNIg7XDEaYECfWD5dJ9Va,Friends (with BloodPop®),Justin Bieber,pop,76,0.743,0.733,0.622
7gr57cYekMWriyJYbT7oZ4,HANN (Alone),(G)I-DLE,pop,66,0.709,0.718,0.24
2PtBhfoPZ6VYtXkrE5FrCH,Reflections,MisterWives,pop,62,0.682,0.676,0.604
2KrHwwnKAfSDdOStftigJm,Years,Alesso,pop,59,0.37,0.823,0.323
0Oe49j06Bjrxs8PltuVeaW,On The Floor - Radio Edit,Jennifer Lopez,pop,74,0.758,0.686,0.444
7412fpVfB2PSSb1nENQczC,Sheep,Mt. Joy,pop,64,0.498,0.502,0.286
60ONwBU0GgM3kJhPEOhTx0,About The Distance,Flitz&Suppe,pop,50,0.688,0.177,0.316
0Lv6BQbmnX7HKt9tEoXybs,Murderous Trap,Frozen Plasma,pop,0,0.605,0.997,0.816
13qqdlSeF8FcxsRyapDMZ0,Changes,Faul & Wad Ad,pop,39,0.822,0.704,0.255
3WxQXufIzssKD22MqKR6cW,Gimme,Ralph,pop,36,0.841,0.468,0.847
16Cs9KsHzgunxaEfGrXysG,Play Hard (feat. Ne-Yo & Akon) - New Edit,David Guetta,pop,66,0.723,0.87,0.678
1CLmFKW99S8eJrebO3GB04,No Woman,Whitney,pop,65,0.581,0.4,0.433
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,The Chainsmokers,pop,81,0.532,0.869,0.422
4YwGqn5HGXVAOEPauLc9MJ,"oh, mexico",Jeremy Zucker,pop,67,0.613,0.36,0.445
6vU9ic5PA8cSApJVoUKgKm,Playing To Lose,Lemaitre,pop,28,0.398,0.726,0.427
3xKNy9VJrH2hqO3YXV2mKx,Half Gone,Stephen Puth,pop,65,0.63,0.561,0.492
45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,pop,79,0.708,0.648,0.338
4WehxcnPTxouLdfQhqANb3,Many Moons - EP Version,Janelle Monáe,pop,38,0.612,0.821,0.585
6b9eQGMWwf7Du1cadR3a8c,Losing U (feat. Daylight) - Radio Edit,Klingande,pop,26,0.603,0.677,0.219
3fzCO5mdnxKvxOT03Ao0RI,COLORLESS,Daichi Miura,pop,54,0.425,0.56,0.347
4d2xzqxnNCEetIzMwRqhMK,La Bella y La Bestia,Bely Basarte,pop,37,0.574,0.41,0.333
1ixSXH4wf5oHmGA07zoK3o,A Minute to Breathe,Trent Reznor and Atticus Ross,pop,33,0.481,0.0533,0.04
4nx4h17pRj1ikT0hZecR8z,Say It,Phantoms,pop,57,0.745,0.8,0.314
1tQ5TSr1tyeQUbHKBee0jv,Here I Go Again,Whitesnake,pop,53,0.484,0.877,0.687
2NtGEBPfxhl9SmIzZ7QEAg,Cool Like Me,Fryars,pop,0,0.649,0.835,0.298
4qH3RkbFgzxYyXUD8YC8kr,Capsize,FRENSHIP,pop,5,0.681,0.708,0.356
2bR6LkOC10pZ3udHdZiENF,My Own Dance,Kesha,pop,62,0.84,0.724,0.431
2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Avicii,pop,78,0.579,0.736,0.613
0FC7eAz8CW9HAWnBr8Yo42,Daylight (Airbeat One Anthem 2018),Fluex,pop,50,0.631,0.939,0.353
31KE8oQuxg7FKON0E4tRhp,Fools,The Ransom Collective,pop,42,0.46,0.731,0.33
2zDt2TfQbxiSPjTVJTgbwz,Starving,Hailee Steinfeld,pop,13,0.724,0.628,0.524
4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,Maroon 5,pop,80,0.651,0.663,0.465
2SSySqj3PyoeAW1XT83qQ3,Famous,TAEMIN,pop,55,0.818,0.796,0.697
0YJrARfGtHicUWxVgr4CKF,Thraa,Doje,pop,42,0.889,0.55,0.527
4Xv41B0BJRcMBJYpavNDfD,We Come Running,Youngblood Hawke,pop,51,0.561,0.736,0.31
4OrNPd9u1lDB9p8EpNDZDL,Fuck With Myself,BANKS,pop,1,0.847,0.373,0.145
02M6vucOvmRfMxTXDUwRXu,7/11,Beyoncé,pop,71,0.747,0.705,0.56
6C0OrVX3tL6VeTTxb0ibzG,Marian - Version,Sisters of Mercy,pop,9,0.486,0.556,0.406
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,pop,83,0.752,0.505,0.419
035IYcHuQxZHBknOMWGAnI,Let Me Love You,Campsite Dream,pop,41,0.714,0.454,0.699
1c4w5n4wDYIhOSLzeycjTi,Not Ready Anymore,The Griswolds,pop,17,0.446,0.651,0.138
3IJCSQoLF4YzPAKaxq2JLb,Yoga,Janelle Monáe,pop,55,0.74,0.546,0.375
5QXQy0f2q8wJNpPwJtjifx,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,pop,80,0.789,0.694,0.549
1A6OTy97kk0mMdm78rHsm8,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,pop,24,0.753,0.498,0.927
65mOk4n0tfrMysFXu12ufx,Don't Waste My Time,Kharfi,pop,46,0.772,0.687,0.59
2ZWlPOoWh0626oTaHrnl2a,Ivy,Frank Ocean,pop,77,0.567,0.388,0.452
27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,pop,77,0.628,0.698,0.732
5jlsg7onynIipVy5krMaRZ,Hair,Little Mix,pop,64,0.712,0.835,0.741
2GRL794l2R1SFJc3Z0pIlr,Away,The Bolshoi,pop,0,0.6,0.752,0.541
2ZYkl27YyPCXStjrdfHh5z,Silver Lake Queen,Diplomacy,pop,39,0.736,0.826,0.864
11dhySFZw0ZslqkOYnPqak,Head Over Heels - James Roe Remix,Sultan + Shepard,pop,55,0.67,0.81,0.323
6amZm52SfS7d6oCEu9NDMl,So Alive,Love and Rockets,pop,52,0.7,0.569,0.924
6ijvGZMWSfVVb8SPWX3h3M,Dust,Hana Oceans,pop,2,0.369,0.246,0.269
6VcKAd94eVxNyudlWN91GH,"Time of Our Lives - Main Title Theme From ""I Didn't Do It""",Olivia Holt,pop,41,0.467,0.817,0.647
440u9jO8Pxmtp72RMEe8Wn,Natïve,Lisbon,pop,25,0.617,0.871,0.775
1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,pop,93,0.505,0.34,0.0916
6JXghpembwocSY1Ky0TxTt,No More (I Can't Stand It),Maxx,pop,48,0.763,0.791,0.603
0240T0gP9w6xEgIciBrfVF,Talk Is Cheap,Nick Murphy / Chet Faker,pop,61,0.656,0.61,0.52
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus,pop,77,0.613,0.622,0.484
0yYZso7EcTez67xdRCOrFw,Drive (feat. Ezra Carey),Myzica,pop,23,0.281,0.654,0.549
5kc6erfW0v4PtsBtRJpf0Z,Skyline,FKJ,pop,61,0.697,0.433,0.266
1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn - Radio Edit,ZAYN,pop,81,0.258,0.437,0.0967
5a7NdkF09AfD0H607eiOkX,On My Mind,Ellie Goulding,pop,64,0.702,0.705,0.743
76bvw5EDyhm1b3dfsOToYG,The Kids Are Coming,Tones and I,pop,69,0.753,0.566,0.154
0KTvHwi5cDdZh86cpZztfu,Ottolenghi,Loyle Carner,pop,54,0.752,0.584,0.264
3aRqwon3FOf1nybe1bOLX2,Eulenspiegel,Saltatio Mortis,pop,37,0.638,0.947,0.658
63cd4JkwGgYJrbOizbfmsp,Pure Water (with Migos),Mustard,pop,31,0.68,0.559,0.137
20JGGCzwmvA9t1vs9HYkxE,Peace,Alison Wonderland,pop,57,0.362,0.684,0.389
7zrXS0Mp9h3KynGEx50TP4,Sisters,Leoniden,pop,1,0.71,0.736,0.746
4Is1b37KJY9XVCgzp81FBW,BAAM,MOMOLAND,pop,66,0.725,0.94,0.905
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS,pop,85,0.645,0.862,0.798
3Lv3frZVXU7Q0JEFvLIzWW,Promises (with Sam Smith) - David Guetta Remix,Calvin Harris,pop,63,0.588,0.697,0.225
47OVNnZJzIkrsEiZ4n187p,Mama,Jonas Blue,pop,68,0.737,0.792,0.543
5gwLIRjGFf3hXuHoKEsWLg,No Goodbye,Paul Kalkbrenner,pop,65,0.945,0.584,0.626
5mYNiuzRtpGUJZpbBRWrqo,Call Your Name,A.M.T,pop,22,0.616,0.871,0.556
2X1qZ7Hd7hSdlA6Nl5PwtU,Emotion,Hazey Eyes,pop,48,0.736,0.446,0.231
1VJwtWR6z7SpZRwipI12be,Candy,Doja Cat,pop,85,0.689,0.516,0.209
248OFOZef6ShXv6DGgbnxU,Saved,Khalid,pop,75,0.739,0.448,0.553
3xG8Xcrke8F1gfYjzQE1Le,Implant,Makeup And Vanity Set,pop,51,0.679,0.924,0.202
0OP1RzrglC008kj79Httv3,Zorra,Bad Gyal,pop,77,0.637,0.65,0.736
6dX62wjTHi9F1srVTjV89X,8 Letters - R3HAB Remix,Why Don't We,pop,2,0.638,0.708,0.582
2GcFA2lRvsiq83UnWMGGeB,Sundown,EAUXMAR,pop,46,0.646,0.679,0.599
0AKejOKlGdiB53QpwAeenO,Don't Wanna Know,Maroon 5,pop,11,0.777,0.627,0.444
2jghFigDjVie6Ogwt2hVGb,Let Me Love You - Sean Paul Remix,DJ Snake,pop,0,0.593,0.706,0.121
6LISuoA3ejKIjbfgFdVYoe,G+O,WHYLO,pop,29,0.594,0.592,0.358
4Sd8YEW2FbCXvqTW3NV7N0,Closer Still,TENDER,pop,28,0.713,0.824,0.398
305KjFU7yt6lpANEPvwSt9,Moonsign,Lungfulls,rap,41,0.62,0.827,0.821
5Zg9kP038RXxEnx4pBWQ4o,See You When I See You,Goodie Mob,rap,21,0.857,0.774,0.488
1VRtV2JlMRo4ZrAyCKTb2v,M-E-X-I-C-O,C-Kan,rap,48,0.654,0.817,0.86
5FDCDBFDKpf7TLzDx6r2Lp,Big Boy Diamonds (feat. Kodak Black & London on Da Track),Gucci Mane,rap,75,0.883,0.635,0.542
5GaAU2dZRrEUBLB217ufPr,Bonnie Clyde,Skinny D RDT,rap,26,0.874,0.303,0.386
6PX2GtCt8YJzOQ4ulJM41k,Guarda Come Flexo 2,MamboLosco,rap,22,0.843,0.528,0.459
7rAeopZxC8VS7qrQgcVeJH,It's Supposed to Bubble,UGK,rap,17,0.733,0.807,0.621
25YwwruYRtxe6RQdKtrZFS,Karma,Lloyd Banks,rap,57,0.605,0.829,0.708
4KegtKX6D86OmNy8xCXsow,Pimp Tha Pen,DJ Screw,rap,44,0.832,0.54,0.561
62r62ArmWq38cu6QCVgyTc,Jesus Walks,Kanye West,rap,8,0.427,0.844,0.716
00ppj2gGs8oxhGnTdejkzD,Ooh,SAYMYNAME,rap,39,0.59,0.965,0.386
3Uo9e1WaAuk4CEcSWIKxuj,Stunt 101,G-Unit,rap,0,0.729,0.766,0.694
6ekeactpFOI9b9NzwWDDb9,Forward Backward,Max Keeble,rap,40,0.717,0.472,0.786
6H7w7e8zC8QYJyqe7fZHVa,Lean Back,Terror Squad,rap,5,0.799,0.916,0.697
26K1cfRaFe9zIyHztwVdQf,Gangsta,Smiler,rap,50,0.855,0.459,0.595
4cM0qNo02rp56x7c6nlx6T,F.B.G.M.,T-Pain,rap,64,0.689,0.657,0.234
7dEaRbHa20D14l1w55MOnk,Rappers,Lil Whigga,rap,40,0.908,0.555,0.349
20ekNN40AwbZ7fwFEaLESa,Let Me See It,UGK,rap,0,0.81,0.628,0.71
1sbxPVKNi6OLUdTHRrbd5A,24K,Frijo,rap,63,0.81,0.833,0.907
39qUZ7zIlDXziDOvRE2UCN,Token Baashi,CryJaxx,rap,0,0.673,0.905,0.232
1IaIbjNFk6i21FyXump6Dz,Revolution (Unlike Pluto Remix) [feat. Faustix & Imanos and Kai],Diplo,rap,39,0.617,0.672,0.146
3G0yz3DZn3lfraledmBCT0,P.I.M.P.,50 Cent,rap,74,0.712,0.772,0.848
3jnTBMdckWNzC7PJV96kQ1,Filth,Killstation,rap,55,0.476,0.825,0.43
1j9Ps8QdrngyB0RzFK1Qwc,Wahre Begebenheiten (feat. AK Ausserkontrolle),18 Karat,rap,49,0.708,0.711,0.475
06s7XknCVIqABJY8cGMol5,Haven,Finesse,rap,43,0.687,0.188,0.908
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,Kendrick Lamar,rap,80,0.8,0.585,0.779
0zY4kXv0OOKLFh33DH2cSv,Recuerdos,Kelmitt,rap,51,0.668,0.683,0.471
6it15CsDlkqB7N4lF0C1qM,Caro,Bad Bunny,rap,77,0.651,0.575,0.248
3TZwjdclvWt7iPJUnMpgcs,Jump Around,House Of Pain,rap,74,0.854,0.71,0.818
0Fuf9biHj7qcvbjHwvb0uH,Гив ми мани,N1NT3ND0,rap,17,0.83,0.581,0.801
4wyNKAZe82BNlp2lHiR1FX,CANGURO,WOS,rap,76,0.602,0.751,0.934
5tsho1yIhRDcLGtua06lFb,California Love - Original Mix,2Pac,rap,0,0.769,0.841,0.77
7I4zJamsReVjDMmx8GkH5r,Kingdom Come,Demi Lovato,rap,1,0.563,0.809,0.275
7k3sn5TIQ3qRVJ8FPTG9kx,Let Me Clear My Throat - Old School Reunion Remix '96,DJ Kool,rap,52,0.697,0.901,0.535
0W79y7M0f7qbaIpYCJ6wWO,Hail Mary,2Pac,rap,1,0.791,0.638,0.393
4yORBk6ZyYsJpnJchyZevc,2nd Hand,$uicideBoy$,rap,73,0.935,0.429,0.0769
13KqNIOOSdYbglwbio785S,Бумеранг,Руслан Черный,rap,17,0.731,0.518,0.503
4OqlMMluU6knK0AcWNla8i,For Better or Worse,Sir Charles Jones,rap,36,0.83,0.493,0.714
4pMEp90aY5XZcQQGaH7ahu,German,No Money Enterprise,rap,69,0.786,0.847,0.509
7hpGGPTNTgdmyjtudEmLfX,My Nigga,YG,rap,48,0.665,0.475,0.785
50w42bgL9DTDMV0oV1FicG,With Tim,Guustavv,rap,53,0.373,0.251,0.054
1K9QXJtypYRMVrfHixmHh3,No Smoke - Benzi & Blush Remix,YoungBoy Never Broke Again,rap,62,0.532,0.956,0.613
24b20V609aI0WJ8LyxR8qx,The Game & Skrillex: El Chapo,The Game,rap,60,0.754,0.909,0.591
0Ytt4H5qlnmqJMHhJ8YI13,Sixteen,Rick Ross,rap,0,0.631,0.631,0.12
5onGESUxi3P9xLt311oS59,One More Chance - 2005 Remaster,The Notorious B.I.G.,rap,53,0.848,0.698,0.697
5Mms2ZT9lU6NpOM2dDNhey,Lass rauchen,Haftbefehl,rap,39,0.683,0.835,0.471
50SmHk0eKtiMT8QPt4dJkN,I Do...,Mustard,rap,39,0.779,0.777,0.391
5tlrEiYWEl0fsa6OFoV5EI,25 Lighters,DJ DMD,rap,4,0.826,0.638,0.699
3PXFeaY00P1xAFCTnxZwiD,Peninsula,Flughand,rap,58,0.496,0.101,0.62
1ei4Cg4zYN2y17CAvjETSM,So You Want to Be a Gangster,Too $hort,rap,50,0.687,0.373,0.495
73V6cuFASuzoYUrCFnD07J,Buddha,G-Eazy,rap,44,0.745,0.543,0.417
4UyqvzVO1qVf4gx8y2cZpj,Life's A Bitch - Explicit Album Version,Nas,rap,0,0.81,0.5,0.336
1jKq6jcjPAd2awwuYiPswp,"DANI: Bzrp Freestyle Sessions, Vol. 7",Bizarrap,rap,71,0.924,0.622,0.74
7xVLFuuYdAvcTfcP3IG3dS,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,rap,71,0.841,0.733,0.284
2lAOxB26frBq3K9RA3cjS5,Surrounded By Hoes,50 Cent,rap,30,0.74,0.614,0.813
5cchJci8fb4K0b0i66s5pA,Mufasa,Azzi Memo,rap,36,0.474,0.679,0.0775
5r29mFrurlVBbqJzjr2XW6,"My Neck, My Back (Lick It)",Khia,rap,61,0.859,0.625,0.71
1CPhABEvhQf47PRiHg0WBO,Bravi Ragazzi,Tymek,rap,57,0.524,0.736,0.162
0eo85yo2kaUvjBHOa4iQX6,Criminal,Neo Pistea,rap,65,0.91,0.606,0.792
76IVpz47q3ghkxoUeTTEKb,COLT,Samra,rap,80,0.544,0.53,0.184
27nk9YiJMIjxL4jFU6Tmen,Fizzle,AchtVier,rap,0,0.471,0.932,0.574
3o9rQJLHEq9mNQIOD4VF3C,Soulstice,Freddie Joachim,rap,52,0.743,0.452,0.395
3NitY3eL3TjRvPlQWjaclz,Who Dat Talking Down,Big Pokey,rap,28,0.652,0.554,0.58
2CSKDYplT7Jjdu0NGiX2ib,What a Day,Goldenninjah,rap,41,0.833,0.186,0.954
4bvuahcw0Xj29K92NKLms5,Fresh,Choice,rap,40,0.456,0.687,0.294
6LXRvh3S8TB5P1PKy4lY1S,Alors On Danse - Radio Edit,Stromae,rap,20,0.79,0.59,0.714
1XgUpqFzrZenm43U5qFx7I,Let's Get Lost,Jelly Roll,rap,28,0.513,0.756,0.511
1VwHD3Rxkh9GlV7MoDzVDz,Toma,Neutro Shorty,rap,47,0.882,0.574,0.609
2nVTEsjkG2vscrByFEqYp1,Je Weet Et,Thc,rap,0,0.654,0.881,0.907
1RD3w1TGHBPBTC3nskXQwj,Burgundy Whip - Instrumental,MED,rap,24,0.733,0.525,0.568
48A3iXuphgaaQ3yoLeV5RJ,We Right Here,DMX,rap,0,0.767,0.678,0.635
13KV7AMsYRVBHgRCJSXaqx,BIG TYME,Rick Ross,rap,57,0.601,0.682,0.155
309z0CzeLvltCqcvpeOD9T,Hard Hittaz - Explicit Album Version,Three 6 Mafia,rap,23,0.793,0.861,0.648
2z1FmK5To9gj1rU4mS20f9,Freaks of the Industry,Digital Underground,rap,42,0.674,0.43,0.385
1ozdRCYFVt8Ui0dba1520D,Notorious Thugs (feat. Bone Thugs-n-Harmony) - 2007 Remaster,The Notorious B.I.G.,rap,56,0.738,0.782,0.654
3KQq8oz9Ww2ksC2T6Ma1gp,Samurai (feat. Big Soto),Lit Killah,rap,57,0.84,0.665,0.541
2eAtC4umRoDcvRcsyFzGL9,Benzo,Elias,rap,73,0.867,0.7,0.322
0nT2I8JnZG03UY9jRDHe1V,Draco,Dillom,rap,53,0.964,0.494,0.509
2lFRdmPzu6MaNf588z5od7,Alone,Kløn,rap,31,0.596,0.712,0.381
66urf1ZXFy4qVKdNqcdbaZ,Till The End,Logic,rap,61,0.587,0.726,0.248
0alp0O9d7KTtAF1QnBqqiv,PUB G (feat. Branco & Larry 44),LOLO,rap,69,0.822,0.586,0.297
37OjKpGDZngkru4ToHVz4V,Impreza,Sobel,rap,53,0.92,0.363,0.558
5pBvNeOAJ54zgd5lEOmM3b,Without Me,Eminem,rap,11,0.919,0.657,0.659
2dRnGmGZa6rBEjryEQjS9W,Espejo,Bipo Montana,rap,44,0.86,0.455,0.842
4L3hja5ROnBDN5So4bUEo3,Sacrilegious,ScHoolboy Q,rap,51,0.773,0.508,0.496
1ogRu1dOUgHvel8To8oQbe,Wicked Ones,Dorothy,rap,61,0.587,0.635,0.591
5SS74EJ2AxykcV1AAREyq1,Malandro,TREN LOKOTE,rap,47,0.674,0.962,0.849
2N5Tom7kOk3RUfhKrsPLOg,Level Up,Fabian Mazur,rap,49,0.646,0.854,0.577
3X414ZlCf5U7pcpIaIcUkT,Flava in Ya Ear,Craig Mack,rap,53,0.763,0.541,0.885
5Hq1CQHBuaxjHSCgj6DoUu,Pillars of Creation,BluntOne,rap,47,0.807,0.265,0.617
5ELEsgMwvWJald9BQbIgsV,Smoking Section,Jelly Roll,rap,54,0.655,0.539,0.238
0GNbF413D1n8yS2vLpOBhl,All Work,Curren$y,rap,56,0.688,0.88,0.618
1xbtojAZsQjOgiGdGX6ChU,Ransom,Lil Tecca,rap,19,0.745,0.642,0.226
5e9lAObWqie7QuVJBzY2r2,Любит хулигана,Litvinenko,rap,37,0.839,0.804,0.299
17arbOEI0m070vJ9ILOmAR,"Como ela vem (feat. Luccas Carlos, Xamã, PK e Orochi)",Papatinho,rap,62,0.809,0.51,0.645
5yTQ7Vy6EwKwB64Vho90LI,West Savannah,OutKast,rap,44,0.8,0.558,0.47
4DxaBl7XTThDb9zRZjIWOB,Power,Rapsody,rap,42,0.441,0.854,0.597
2AoJ1NSLrqfppo6oT5Bqc8,Loch Ness,gizmo,rap,0,0.936,0.476,0.363
6416zJN0FGPmh1Ph4BH2h3,KEIN SCHLAF,Nimo,rap,80,0.606,0.715,0.393
0YtPUj1uKaCccyr4ubrX3K,Glow Up,Meek Mill,rap,35,0.741,0.792,0.593
1DdEU9f7uXklMx6Dm0Mdwq,Acende o Isqueiro,Orochi,rap,71,0.48,0.565,0.806
2XGU82Lx8urLynWSdJ2ehz,Sake,WE$T DUBAI,rap,63,0.971,0.507,0.716
4KGMWul1fFHccT8SWhaGYp,A Little More,Moosh & Twist,rap,36,0.769,0.776,0.184
5qL0q7I7Cx4PmzjsErLTT2,Temple,SwuM,rap,45,0.645,0.739,0.127
0PT7nlpo11hYYyfnBgtilT,Nasty Freestyle,T-Wayne,rap,65,0.779,0.472,0.412
4wNoRqV13QFo0ioevVaP1W,BMW Alpina,Capital Bra,rap,47,0.777,0.727,0.614
4qO9PCGfllezWOALSpDs52,Désolé,Fero47,rap,71,0.735,0.675,0.458
